lead_id,source,ads_clicked,campaign_engagement_score
12168,LinkedIn,3,0.55076646903471
12169,LinkedIn,2,0.00028892582385176
12170,Referral,2,0.022644752773279597
12171,Referral,4,0.8513715190480383
12172,Organic,2,0.9831067591222934
12173,Referral,3,0.23277311144898438
12174,Organic,7,0.37259554276716367
12175,Referral,0,0.29051965526607615
12176,LinkedIn,6,0.6080219643192996
12177,LinkedIn,0,0.18038532088264048
12178,Google Ads,3,0.3314060517831273
12179,Organic,7,0.7552748200259275
12180,Organic,1,0.8866184166573466
12181,Google Ads,7,0.08130439605728512
12182,Referral,9,0.750773202695603
12183,LinkedIn,0,0.04301969561235308
12184,Google Ads,7,0.14717489760520186
12185,LinkedIn,5,0.7373388215918351
12186,LinkedIn,6,0.072430522481297
12187,Referral,9,0.0086625115399106
12188,Google Ads,5,0.2960326506925005
12189,LinkedIn,5,0.13576778924472077
12190,LinkedIn,2,0.4127161871853897
12191,Referral,7,0.9319240933740657
12192,LinkedIn,6,0.886738889235928
12193,Google Ads,6,0.814622416756219
12194,Google Ads,8,0.028027859481881356
12195,Organic,2,0.9634320035670131
12196,Organic,9,0.7900122335548759
12197,Organic,7,0.424474973946928
12198,Google Ads,6,0.5861278801184858
12199,Referral,8,0.8889050638293983
12200,LinkedIn,3,0.8021272795614584
12201,Google Ads,6,0.871791564885802
12202,Referral,7,0.8411435056999438
12203,Referral,7,0.6001773430449703
12204,LinkedIn,4,0.8615521592647541
12205,Organic,4,0.4994909310245619
12206,LinkedIn,3,0.5941428004746313
12207,Google Ads,0,0.7800645605736085
12208,Organic,3,0.846417960722682
12209,Google Ads,7,0.08845407044954878
12210,LinkedIn,3,0.28373162841236066
12211,Referral,3,0.7433075943824088
12212,LinkedIn,0,0.15808477248567399
12213,Google Ads,9,0.591344317554141
12214,LinkedIn,0,0.7410371154796009
12215,Google Ads,5,0.8666508707346744
12216,Organic,7,0.3233216765558977
12217,LinkedIn,1,0.712379733347862
12218,Organic,2,0.3187897953140125
12219,Organic,0,0.2461944721846211
12220,Google Ads,6,0.41269137872664285
12221,LinkedIn,2,0.9264402519810043
12222,LinkedIn,5,0.26896716322961145
12223,Referral,6,0.8622646116923974
12224,LinkedIn,6,0.42585437662821835
12225,LinkedIn,4,0.06838716380760745
12226,Referral,4,0.7319803321707531
12227,Organic,0,0.00968415834900982
12228,Google Ads,6,0.6723892458996845
12229,Google Ads,7,0.6461103228287333
12230,LinkedIn,9,0.06926179067408422
12231,Google Ads,9,0.7390131698455399
12232,Google Ads,5,0.6445421205744146
12233,Organic,2,0.8022432673575622
12234,Google Ads,2,0.618703629158023
12235,Referral,7,0.06656391097532643
12236,Google Ads,2,0.7628599490369401
12237,LinkedIn,3,0.45368611164711525
12238,Referral,1,0.2859289396438208
12239,Organic,7,0.28227115528998703
12240,Referral,7,0.12371377616774626
12241,LinkedIn,4,0.09408349145335215
12242,Referral,1,0.11085866437440028
12243,Organic,7,0.8820206629654564
12244,Organic,7,0.47651298516478546
12245,Referral,3,0.4034380974359173
12246,Google Ads,8,0.1982049326786659
12247,LinkedIn,9,0.4459283428689098
12248,Referral,2,0.6962802011726504
12249,Organic,1,0.2759994389541237
12250,LinkedIn,7,0.981901903466118
12251,Google Ads,0,0.8135618118843186
12252,LinkedIn,8,0.32713628444517506
12253,Organic,4,0.9896425769242366
12254,Organic,5,0.013771918272900585
12255,Google Ads,2,0.8819031078910571
12256,LinkedIn,2,0.48202974680084476
12257,Organic,3,0.14821713253298263
12258,Referral,2,0.9901441553498154
12259,Google Ads,4,0.09548253122149097
12260,Referral,9,0.847719937231159
12261,LinkedIn,5,0.5382382827543317
12262,Google Ads,8,0.8692251125505017
12263,Referral,4,0.5130625387526186
12264,Organic,2,0.10821185760844076
12265,LinkedIn,9,0.9843989830400084
12266,LinkedIn,4,0.3250626567862299
12267,LinkedIn,6,0.816205043696098
12268,Organic,8,0.8497809693836079
12269,Google Ads,9,0.44743917690267065
12270,Referral,3,0.4742162224204357
12271,Referral,8,0.1916846740791721
12272,Google Ads,3,0.1272221763849276
12273,Referral,4,0.18638978214567603
12274,Google Ads,9,0.8784000874770505
12275,Organic,1,0.9451004579711128
12276,Organic,2,0.29349395965862746
12277,Referral,5,0.10333114206635008
12278,LinkedIn,7,0.8075507757125431
12279,Organic,7,0.17579019176412958
12280,Referral,5,0.31672895000650814
12281,Google Ads,8,0.2688605099721827
12282,LinkedIn,0,0.7258867469213942
12283,Google Ads,9,0.5205512940211886
12284,Organic,2,0.29266191147962506
12285,Referral,8,0.5048744072598176
12286,Organic,8,0.2944538148012068
12287,Referral,8,0.4051504808113001
12288,Google Ads,8,0.4816661002478665
12289,Google Ads,4,0.03773753622794496
12290,Referral,6,0.3551835288192242
12291,Referral,8,0.4543162480543863
12292,Referral,8,0.5744987595687352
12293,Google Ads,8,0.16832546173910656
12294,Organic,6,0.2566612531970581
12295,Referral,1,0.5197437966576081
12296,Google Ads,0,0.9281801040118968
12297,Organic,1,0.839184872972819
12298,Google Ads,7,0.9953636431324014
12299,Referral,2,0.15353650204544034
12300,Google Ads,4,0.7792721022812914
12301,Google Ads,6,0.46237887524787624
12302,LinkedIn,2,0.8394731500584722
12303,Google Ads,2,0.9534486523527743
12304,Organic,1,0.44967527283137143
12305,Organic,4,0.017171865830468147
12306,Google Ads,9,0.05644495126698168
12307,Organic,2,0.846806218734609
12308,Google Ads,6,0.8853097168025816
12309,Google Ads,4,0.7713018042384482
12310,Referral,4,0.07888479911759705
12311,Organic,3,0.027200538885142844
12312,Google Ads,8,0.7319938647929143
12313,Organic,7,0.6363847348376072
12314,Referral,4,0.21785617343380603
12315,Referral,5,0.1911917521266696
12316,Referral,4,0.4342115218373409
12317,Google Ads,6,0.3616989980675118
12318,Referral,0,0.5868546135210417
12319,LinkedIn,4,0.7018381309111797
12320,LinkedIn,2,0.13908967519707305
12321,LinkedIn,9,0.9846697482030823
12322,Google Ads,5,0.28829588324367494
12323,LinkedIn,6,0.949521707270217
12324,LinkedIn,3,0.03078196855862092
12325,Google Ads,0,0.08527463417529235
12326,Organic,8,0.5719732990667926
12327,Organic,7,0.7175995050187011
12328,Google Ads,4,0.8465723750083092
12329,Referral,6,0.4615583575274955
12330,Referral,9,0.061546212321259675
12331,LinkedIn,9,0.3319875274814299
12332,Referral,3,0.9813983168040629
12333,Referral,6,0.9128916519091448
12334,Google Ads,0,0.28923956225938474
12335,Referral,2,0.9089806574078606
12336,Organic,1,0.7110521731064093
12337,Google Ads,9,0.3546550178006389
12338,Google Ads,9,0.9738894259276003
12339,Organic,9,0.4963085528623612
12340,Referral,6,0.7976701023235877
12341,LinkedIn,6,0.4925394342291629
12342,LinkedIn,6,0.36237418631770313
12343,Google Ads,3,0.668896468703366
12344,LinkedIn,8,0.555097988862556
12345,Referral,6,0.6967833773531815
12346,Referral,3,0.04307730982036928
12347,Organic,8,0.02661602738313895
12348,Google Ads,7,0.2742284850520904
12349,Referral,8,0.35290776868560014
12350,Referral,9,0.523712301943143
12351,Referral,7,0.03939986349746061
12352,LinkedIn,6,0.3322247271683234
12353,Referral,5,0.3107121279259676
12354,Referral,6,0.6405606966094686
12355,LinkedIn,0,0.718936614557818
12356,Google Ads,3,0.869913908137158
12357,Referral,4,0.052267172522078686
12358,Google Ads,4,0.22606655286083255
12359,Referral,8,0.29217649921664146
12360,LinkedIn,1,0.08704806400963627
12361,Google Ads,1,0.900530087683144
12362,Google Ads,3,0.6688086394893725
12363,Google Ads,9,0.5865987089137676
12364,Google Ads,4,0.5526479847801349
12365,Referral,7,0.1550055084771218
12366,Google Ads,7,0.9754062615981692
12367,Organic,6,0.6373515507504046
12368,LinkedIn,9,0.10593074810371239
12369,Google Ads,4,0.5971581364173859
12370,LinkedIn,5,0.24280038425163042
12371,Organic,7,0.34157511496752413
12372,Organic,2,0.18072288167468753
12373,Organic,7,0.8365588082439513
12374,Referral,2,0.23435745278208753
12375,Referral,8,0.6094654064389637
12376,LinkedIn,2,0.914741571302758
12377,Organic,3,0.49139246458385755
12378,LinkedIn,9,0.44230282995819337
12379,Organic,0,0.5655724097765318
12380,Google Ads,6,0.33936899634677675
12381,Google Ads,1,0.07893357663134526
12382,Referral,5,0.3216186235656705
12383,Organic,9,0.10296066033013496
12384,LinkedIn,9,0.5482324218159169
12385,Referral,3,0.03403099901838991
12386,Referral,1,0.8879359599275591
12387,Organic,8,0.040377511758259876
12388,Google Ads,9,0.12487272350646983
12389,Google Ads,4,0.7449257819615599
12390,Organic,1,0.9059955996972376
12391,Google Ads,7,0.5809773057243808
12392,Referral,2,0.5213605261954154
12393,Google Ads,5,0.7153015655037436
12394,Organic,7,0.864956015124313
12395,Referral,8,0.8522529647282294
12396,LinkedIn,3,0.8210225914334234
12397,LinkedIn,4,0.735896161867406
12398,LinkedIn,2,0.12295171424147067
12399,Referral,2,0.6398793436532905
12400,Google Ads,8,0.4866306605747843
12401,LinkedIn,0,0.08324109302606997
12402,Google Ads,1,0.16263016014963938
12403,Organic,3,0.7696719346056202
12404,LinkedIn,4,0.8774354787416522
12405,Referral,6,0.9619521028542419
12406,Organic,2,0.3259823978085231
12407,LinkedIn,4,0.9384763197528789
12408,Referral,6,0.03146308199931458
12409,Referral,9,0.8502744959616056
12410,Google Ads,2,0.6475505449468314
12411,Google Ads,8,0.9301880441157009
12412,Referral,0,0.3153988231794639
12413,Google Ads,1,0.5062702549224277
12414,Referral,6,0.7809755315460236
12415,Organic,1,0.7440513607343484
12416,Google Ads,8,0.7907514758611617
12417,Google Ads,7,0.2970214485528675
12418,LinkedIn,9,0.14916657467665317
12419,Google Ads,5,0.32512403291219116
12420,Referral,4,0.7860814796661454
12421,Referral,4,0.508404382192563
12422,Google Ads,7,0.673581642573669
12423,Google Ads,8,0.9864341740598515
12424,LinkedIn,3,0.34160173877628464
12425,Organic,3,0.5674828742223841
12426,Organic,8,0.21997579512674403
12427,Referral,4,0.4710591636255592
12428,Google Ads,8,0.6035611886980703
12429,Referral,9,0.6791124070034791
12430,Organic,0,0.5841600176820153
12431,LinkedIn,8,0.7453260399116308
12432,Referral,4,0.315385996015928
12433,LinkedIn,2,0.6779371230118441
12434,Google Ads,6,0.07675742283361187
12435,Google Ads,8,0.6031172928911863
12436,Referral,7,0.40487097544383954
12437,Organic,5,0.30741643237557714
12438,Referral,1,0.143899609645876
12439,Google Ads,4,0.9500386801548423
12440,LinkedIn,6,0.6851927698525183
12441,Referral,0,0.7080872150404101
12442,Google Ads,5,0.8486971279880006
12443,Referral,9,0.9375384938805538
12444,LinkedIn,4,0.07331538810760518
12445,LinkedIn,1,0.5086046226381923
12446,Google Ads,5,0.02549452143998321
12447,Google Ads,6,0.11126349791577539
12448,Referral,0,0.5828221048851956
12449,Organic,5,0.9728489500179328
12450,LinkedIn,9,0.664380575684908
12451,Google Ads,0,0.64458954421176
12452,Organic,3,0.4699618378177327
12453,Google Ads,6,0.6632944450875791
12454,LinkedIn,8,0.05172637311212369
12455,Organic,3,0.2476707735469088
12456,Referral,4,0.27885963178445616
12457,LinkedIn,6,0.43285232446406896
12458,LinkedIn,1,0.4952283460868485
12459,Organic,1,0.8037480598603226
12460,LinkedIn,5,0.6422511801392764
12461,Google Ads,2,0.5878590677353771
12462,Referral,8,0.06799704611212232
12463,LinkedIn,2,0.94375030531889
12464,LinkedIn,5,0.3966237093757481
12465,Organic,7,0.6993981197606143
12466,Organic,1,0.3702762398585604
12467,Google Ads,5,0.6939986823725438
12468,Organic,0,0.3518126630500331
12469,Organic,6,0.4241012756049085
12470,Referral,2,0.0499192943884571
12471,Google Ads,1,0.041674653214870405
12472,Referral,9,0.5148380434242661
12473,Referral,7,0.9815038734726517
12474,LinkedIn,4,0.36189714524642547
12475,Referral,9,0.11918287006452
12476,Organic,9,0.07824116934372383
12477,Organic,5,0.5215612260853375
12478,Referral,2,0.775358451279498
12479,Google Ads,6,0.765841850909866
12480,LinkedIn,9,0.5915917468666604
12481,Referral,0,0.33994822477215414
12482,Organic,5,0.9355317225228563
12483,Organic,9,0.6500504482026577
12484,Google Ads,6,0.24453924740853394
12485,LinkedIn,2,0.5371482015952007
12486,Referral,3,0.38218346825991345
12487,LinkedIn,8,0.7403814851333068
12488,Referral,7,0.10722816820942249
12489,LinkedIn,4,0.31191310147465945
12490,Organic,5,0.5912466727676374
12491,Organic,2,0.3180488234371216
12492,LinkedIn,1,0.7327759104368247
12493,Google Ads,3,0.07852623201455933
12494,Referral,7,0.3325372520092349
12495,Google Ads,6,0.2141701325754426
12496,LinkedIn,2,0.09135463562448642
12497,Google Ads,5,0.8901074069712724
12498,Organic,7,0.24272289103183375
12499,Organic,2,0.7062559290745628
12500,Organic,5,0.26231984124164875
12501,Organic,1,0.19342549590893088
12502,Organic,4,0.8521529339126256
12503,Organic,3,0.7032889345769657
12504,Referral,0,0.5886327907992087
12505,Organic,6,0.31251590138599084
12506,LinkedIn,7,0.7072058968441276
12507,LinkedIn,8,0.6932619406049589
12508,Organic,6,0.644896404073937
12509,Organic,6,0.35128108245546796
12510,Organic,6,0.3631439450800621
12511,Referral,1,0.1750829194829039
12512,LinkedIn,8,0.5649432289802968
12513,LinkedIn,5,0.6298808162051689
12514,Organic,9,0.7033150452884976
12515,Referral,9,0.8344815965241705
12516,Google Ads,9,0.05611824630381945
12517,Organic,3,0.39118811420956334
12518,Google Ads,7,0.7502612377159692
12519,Referral,6,0.5113969314819319
12520,Google Ads,0,0.7967148761636391
12521,Organic,4,0.9776732957941098
12522,Referral,4,0.24563011689797554
12523,Referral,4,0.901591613063474
12524,Referral,2,0.10776551073628338
12525,LinkedIn,3,0.09444839637311131
12526,Organic,6,0.9117799630400689
12527,Referral,2,0.1879955338397542
12528,Google Ads,5,0.34573767067170136
12529,Organic,9,0.11200270211419738
12530,Google Ads,3,0.5657013976651589
12531,Organic,4,0.03250496355427568
12532,Organic,9,0.7987642365762584
12533,Google Ads,7,0.40520715602433877
12534,Organic,7,0.11263457221132167
12535,Google Ads,4,0.7385118660821608
12536,Referral,5,0.737304615342605
12537,LinkedIn,5,0.32831724516728267
12538,Organic,3,0.665627030509951
12539,Organic,0,0.5651385281471835
12540,Organic,5,0.6251090371060097
12541,LinkedIn,1,0.4088665463878687
12542,Referral,8,0.917823523341813
12543,Referral,0,0.08413935735707234
12544,Referral,6,0.21045968554037175
12545,Organic,7,0.20521898507921676
12546,Referral,7,0.722237724064026
12547,Referral,8,0.05890399111001321
12548,LinkedIn,3,0.8550182642938265
12549,LinkedIn,7,0.763869207679175
12550,LinkedIn,8,0.488091344819092
12551,LinkedIn,7,0.4146552585999387
12552,LinkedIn,6,0.482563399107793
12553,LinkedIn,2,0.7424191078234031
12554,Referral,8,0.5752239205161608
12555,Google Ads,9,0.041906666120784086
12556,LinkedIn,3,0.9550313790677881
12557,LinkedIn,4,0.10292373602659344
12558,Google Ads,4,0.41618618764507487
12559,LinkedIn,2,0.9864938783847252
12560,Organic,9,0.8440589750897164
12561,Google Ads,6,0.32245307415994173
12562,Organic,3,0.5508103634454383
12563,Organic,8,0.9104760675300557
12564,Organic,6,0.6220200902512741
12565,Referral,5,0.3753770397191889
12566,LinkedIn,9,0.31033869229069533
12567,Referral,2,0.30021773801598595
12568,Organic,8,0.2226694063219613
12569,Google Ads,8,0.9888147579581413
12570,Referral,0,0.7116560278320828
12571,LinkedIn,2,0.026810669088202732
12572,Organic,8,0.904641725317904
12573,LinkedIn,7,0.1927731550454831
12574,LinkedIn,8,0.9731351195421657
12575,LinkedIn,0,0.730821584162429
12576,Referral,4,0.08618044900208055
12577,Organic,8,0.8100823941706856
12578,Referral,3,0.5378372438231526
12579,Google Ads,6,0.3187370047743381
12580,LinkedIn,9,0.35348776182897823
12581,Google Ads,2,0.3948223129066528
12582,Google Ads,7,0.8590702631734581
12583,Referral,0,0.8696633992984677
12584,Referral,3,0.01885782082496712
12585,Google Ads,9,0.6962665112319223
12586,LinkedIn,5,0.4578028024702421
12587,LinkedIn,3,0.9032651294393158
12588,LinkedIn,8,0.8790439261648584
12589,LinkedIn,2,0.8266360518242161
12590,LinkedIn,0,0.055724265009657326
12591,Referral,3,0.18615838581008026
12592,Google Ads,6,0.5384301826796194
12593,LinkedIn,4,0.5498188231242017
12594,Referral,4,0.737908759098074
12595,Referral,9,0.16038242592320096
12596,Organic,9,0.4323106061434433
12597,LinkedIn,5,0.6476720354345532
12598,Google Ads,8,0.8516216054882302
12599,Google Ads,9,0.05216635548629811
12600,Organic,0,0.9106924544655896
12601,LinkedIn,1,0.19498103110115372
12602,Google Ads,9,0.8579439892889349
12603,Organic,5,0.7248550812387888
12604,LinkedIn,0,0.19797867225578436
12605,Organic,8,0.6934004519709872
12606,Referral,4,0.8114053520792719
12607,Google Ads,1,0.9662361949951852
12608,Organic,2,0.9783481331926736
12609,LinkedIn,0,0.5396270262357062
12610,Organic,8,0.00343683589050392
12611,LinkedIn,0,0.5142807872898185
12612,Referral,1,0.029530789786653355
12613,Referral,2,0.6646326278147245
12614,Referral,8,0.7944294797182271
12615,LinkedIn,5,0.6411334352361726
12616,Organic,9,0.2927283393717771
12617,LinkedIn,0,0.006947922292857345
12618,Organic,7,0.7821503350372757
12619,Referral,6,0.10587733722381032
12620,Referral,1,0.7387316824504145
12621,Google Ads,2,0.6967109278674368
12622,Referral,2,0.9865898335585832
12623,LinkedIn,9,0.04229686388460141
12624,Organic,3,0.26454774070215903
12625,Google Ads,8,0.2428015713790146
12626,Google Ads,5,0.7799288938690182
12627,Organic,8,0.9979741281258409
12628,Google Ads,5,0.12877840030386967
12629,LinkedIn,8,0.6298691252041544
12630,Google Ads,6,0.11493326644627977
12631,Referral,0,0.029959050002639098
12632,Referral,6,0.32527545383757805
12633,LinkedIn,9,0.034078852629417344
12634,Organic,3,0.3208079833346874
12635,LinkedIn,7,0.8160402827872019
12636,Referral,4,0.5563638156872461
12637,LinkedIn,9,0.8276584318095364
12638,LinkedIn,2,0.35705564689308744
12639,Google Ads,1,0.6980777057872664
12640,Google Ads,7,0.38433311117608004
12641,Organic,3,0.49744572367847584
12642,LinkedIn,1,0.8645976203053067
12643,Organic,0,0.5299876363128796
12644,Google Ads,4,0.02104688155059853
12645,Organic,1,0.8575194640585609
12646,LinkedIn,4,0.4691546996880136
12647,LinkedIn,2,0.3889496940154836
12648,Organic,5,0.5058248629588826
12649,Google Ads,8,0.16540976742248026
12650,LinkedIn,6,0.10450263949672023
12651,Referral,2,0.3676779172247152
12652,Google Ads,0,0.21998467790750942
12653,Google Ads,9,0.4296847618439579
12654,LinkedIn,3,0.7703014700397299
12655,Google Ads,7,0.3262654835567377
12656,Google Ads,1,0.33253468200639247
12657,LinkedIn,6,0.8479913044232832
12658,Google Ads,0,0.7443571007602845
12659,Google Ads,9,0.33315094987560656
12660,Google Ads,5,0.888768122247042
12661,Referral,7,0.3763790322266023
12662,Referral,1,0.29756546334682776
12663,LinkedIn,8,0.55007307758326
12664,LinkedIn,6,0.6605868382231631
12665,Google Ads,6,0.6176270853968782
12666,Google Ads,2,0.7663626149560427
12667,LinkedIn,8,0.7780171836969534
12668,Organic,3,0.39485813564986794
12669,Referral,4,0.1732970701804173
12670,Organic,1,0.4404060729949345
12671,Google Ads,3,0.9785975410482296
12672,LinkedIn,6,0.8307826964614397
12673,Organic,6,0.8863520713760815
12674,Organic,0,0.6508913939589897
12675,LinkedIn,0,0.5703807902921504
12676,LinkedIn,8,0.11313449387026664
12677,Google Ads,8,0.06656421993180517
12678,Referral,5,0.10370420909975886
12679,LinkedIn,8,0.6162763820547058
12680,LinkedIn,2,0.6523765914648486
12681,Organic,0,0.4953424414630503
12682,Referral,9,0.9540233217541695
12683,LinkedIn,8,0.7235004581276028
12684,Organic,4,0.9606814112970203
12685,Google Ads,4,0.0038211377399585134
12686,Organic,6,0.6776933042365452
12687,Google Ads,9,0.3229152091576998
12688,Organic,2,0.9418214398649383
12689,LinkedIn,2,0.0724921509972134
12690,LinkedIn,5,0.09457647054169505
12691,LinkedIn,6,0.09399435124925493
12692,LinkedIn,0,0.16715305042625084
12693,Google Ads,5,0.07669152386719424
12694,Google Ads,0,0.5109212768844027
12695,Google Ads,8,0.11348807630672098
12696,Google Ads,8,0.07437354050263834
12697,Referral,4,0.03094700207742207
12698,Google Ads,9,0.5994673317247046
12699,LinkedIn,1,0.8588684048420164
12700,Referral,7,0.701938286880088
12701,Organic,1,0.6058889244851232
12702,LinkedIn,8,0.08802703683009239
12703,Google Ads,1,0.5347187621113739
12704,Referral,0,0.4664514074828038
12705,Google Ads,9,0.9608578012528757
12706,LinkedIn,3,0.8178211232699958
12707,Google Ads,1,0.12899992689658357
12708,LinkedIn,0,0.5378897758635752
12709,Organic,3,0.1521762334407264
12710,Referral,0,0.20037530168780093
12711,LinkedIn,9,0.899584337152202
12712,Google Ads,8,0.9796345619117361
12713,Organic,8,0.27429146189130493
12714,LinkedIn,9,0.1746442278218543
12715,Organic,1,0.06188453401171601
12716,Organic,3,0.1719272654756029
12717,Google Ads,5,0.6094083427600545
12718,Google Ads,6,0.8404280085105571
12719,Organic,3,0.05666868976364048
12720,LinkedIn,1,0.6895014140391529
12721,Organic,9,0.3356061531068285
12722,Referral,0,0.6383943550245677
12723,LinkedIn,6,0.16417532263075996
12724,Organic,2,0.03405202709119792
12725,Organic,3,0.25598191012390725
12726,Google Ads,8,0.49913200829744486
12727,Google Ads,2,0.6126285110497341
12728,LinkedIn,5,0.9798206389441704
12729,LinkedIn,0,0.6202412918797765
12730,Referral,0,0.14932063331558576
12731,Referral,6,0.09127893094197737
12732,Referral,8,0.5339167292267518
12733,Organic,0,0.672877925691957
12734,Organic,7,0.6382089190214835
12735,LinkedIn,3,0.009168511558324544
12736,Google Ads,5,0.5820183272515494
12737,Google Ads,2,0.9737964548637784
12738,Referral,1,0.47927523041007813
12739,Referral,7,0.26648332755282755
12740,LinkedIn,0,0.7292352820584402
12741,Organic,6,0.5195182704912645
12742,Referral,7,0.3851480848139768
12743,Google Ads,4,0.673062187650757
12744,Organic,9,0.41951878118085106
12745,Organic,4,0.9352045009612698
12746,Organic,7,0.4803783665633836
12747,Organic,8,0.8240714251831749
12748,LinkedIn,1,0.11954260119269278
12749,LinkedIn,7,0.3336130961857914
12750,LinkedIn,4,0.43790489655627896
12751,LinkedIn,4,0.033578130237256976
12752,LinkedIn,4,0.46072511620387
12753,LinkedIn,4,0.16440185757142411
12754,Organic,2,0.6328526935771516
12755,Organic,9,0.21633353103040032
12756,LinkedIn,3,0.5983637978010815
12757,LinkedIn,4,0.7858935834712947
12758,Google Ads,4,0.8507953735305152
12759,Referral,9,0.16120582292912855
12760,Google Ads,2,0.8360665287123679
12761,Organic,9,0.3086735544981166
12762,LinkedIn,1,0.6835714036116166
12763,Google Ads,2,0.7874775063944892
12764,Google Ads,7,0.5898304649232455
12765,LinkedIn,6,0.6810094797936346
12766,Google Ads,4,0.11744742505518269
12767,LinkedIn,7,0.9739303546660122
12768,Organic,2,0.4889724626744064
12769,LinkedIn,8,0.7672122883451273
12770,Organic,1,0.6506978426200064
12771,LinkedIn,3,0.09223883271490307
12772,Referral,6,0.186836011723031
12773,Organic,1,0.8965096883394792
12774,Referral,5,0.7986885536191415
12775,Referral,0,0.0458325607714799
12776,Organic,7,0.5098852159446964
12777,Google Ads,4,0.5638353456170709
12778,Referral,4,0.5542608099870335
12779,Referral,9,0.4437293539390056
12780,Organic,0,0.13975861217208785
12781,LinkedIn,0,0.4962502620296696
12782,Google Ads,1,0.28060048727656983
12783,LinkedIn,8,0.059195583988997824
12784,Referral,2,0.2518083722019062
12785,LinkedIn,3,0.8494834236501977
12786,Organic,1,0.4913787847062834
12787,Google Ads,1,0.01091192239887706
12788,Referral,4,0.8035257058320712
12789,Organic,1,0.39857951893032306
12790,Referral,9,0.500731306755485
12791,LinkedIn,4,0.17952904748706477
12792,LinkedIn,5,0.39889276389061645
12793,Referral,4,0.13088733845466272
12794,Google Ads,4,0.34849577823722333
12795,Organic,3,0.9211506182617747
12796,Referral,1,0.10595330163899397
12797,LinkedIn,0,0.05005243517706681
12798,Google Ads,1,0.3997661512270304
12799,Google Ads,0,0.25081533564568625
12800,LinkedIn,7,0.6132206858384578
12801,Referral,9,0.5685073352715209
12802,LinkedIn,5,0.6402996064903776
12803,Referral,9,0.31542881530002853
12804,LinkedIn,3,0.5557306583417669
12805,Referral,9,0.4432678132220681
12806,Organic,6,0.678880276643261
12807,Referral,8,0.7812438482153047
12808,Google Ads,5,0.3061197413782709
12809,Organic,5,0.3773200757108549
12810,Referral,8,0.33981330390885545
12811,LinkedIn,5,0.4142294128669284
12812,Google Ads,5,0.3465936162718407
12813,Referral,7,0.13582849722341794
12814,Referral,2,0.7692459498861808
12815,Google Ads,4,0.715108839769469
12816,Referral,2,0.5366550999640095
12817,LinkedIn,3,0.8003039440121277
12818,LinkedIn,4,0.2971276107485261
12819,Organic,0,0.07187629537348372
12820,Google Ads,0,0.036931941335628604
12821,Organic,5,0.7675402584607274
12822,Referral,4,0.45280967248723236
12823,Organic,1,0.933251551232639
12824,Organic,5,0.828234164300083
12825,LinkedIn,4,0.9693953477476751
12826,LinkedIn,2,0.45074891085580693
12827,LinkedIn,0,0.24185753321142955
12828,Referral,7,0.662740052966785
12829,LinkedIn,2,0.04312733445044192
12830,Google Ads,1,0.37812418808682846
12831,Organic,9,0.17911175447613936
12832,Referral,2,0.7647376706206217
12833,LinkedIn,5,0.41839329889067634
12834,Organic,7,0.035563242622538516
12835,Organic,3,0.7468239974297228
12836,Google Ads,2,0.8315198266043389
12837,Referral,2,0.978048422338805
12838,LinkedIn,0,0.024101218481820896
12839,Google Ads,9,0.6234952710364386
12840,Google Ads,7,0.6795911356285784
12841,Google Ads,8,0.5976140866591184
12842,Google Ads,3,0.5019479982304073
12843,Google Ads,9,0.5209618701017741
12844,Google Ads,5,0.3325170476875732
12845,Referral,0,0.2815390295739203
12846,LinkedIn,3,0.17897833350445957
12847,LinkedIn,6,0.29014332721735725
12848,Referral,6,0.5926935438736143
12849,Google Ads,6,0.45153523599896117
12850,Referral,4,0.5378645716181937
12851,Organic,4,0.43997702937897487
12852,Google Ads,2,0.5851829916413372
12853,Google Ads,2,0.4310421584338283
12854,LinkedIn,2,0.33960600824305254
12855,LinkedIn,5,0.8379833195567156
12856,Google Ads,1,0.6865529788497357
12857,Referral,5,0.05621523485595237
12858,Referral,3,0.21346513837319459
12859,Organic,1,0.4615047873007997
12860,Referral,8,0.09228277999838608
12861,Referral,0,0.81705449834257
12862,LinkedIn,3,0.5176908430092978
12863,Organic,5,0.8875446863818346
12864,Google Ads,9,0.29881164668347904
12865,LinkedIn,6,0.09781469171666568
12866,Google Ads,5,0.7381691486732795
12867,Google Ads,4,0.9723951596012945
12868,Organic,8,0.8648808149109237
12869,Referral,5,0.9279707615769147
12870,Organic,4,0.7863013265778566
12871,LinkedIn,0,0.15918738760069973
12872,Organic,2,0.3255558900058394
12873,Organic,5,0.5657321801227277
12874,Google Ads,5,0.4204883377178875
12875,Referral,1,0.9338068798223442
12876,Google Ads,1,0.23205263373645546
12877,LinkedIn,1,0.9263367234654241
12878,Referral,7,0.8046244476726253
12879,Organic,1,0.2153115014312278
12880,Organic,9,0.19766069843211764
12881,Organic,0,0.5054852181612646
12882,Google Ads,6,0.355252785031994
12883,Referral,8,0.030970408252812054
12884,Referral,3,0.0413692739382403
12885,Organic,8,0.35218374829455645
12886,Organic,8,0.010923574889794896
12887,Referral,4,0.30404049484040885
12888,Google Ads,8,0.12091531499057828
12889,Organic,8,0.5339266115499058
12890,Google Ads,6,0.5356235556327332
12891,Organic,1,0.2780699992681417
12892,Organic,9,0.637173317024613
12893,Referral,2,0.3310689451117894
12894,LinkedIn,0,0.52417667452491
