lead_id,industry,company_size,annual_revenue,country,lead_stage,previous_interactions,website_visits,pages_viewed,email_clicks,calls_made,meetings_scheduled,demo_requested,time_spent_minutes,days_since_last_activity,source,ads_clicked,campaign_engagement_score,avg_sentiment_score,avg_intent_score,avg_urgency_score,conversation_count,recency_score,converted
10207,Healthcare,264,885926,USA,Qualified,5,34,18,12,1,2,1,286,11,Google Ads,3,0.8615133100351345,0.5223488207029223,0.6969131910173471,0.8978494187725592,2,0.4601221646653472,1
10208,Finance,611,1391737,Singapore,Contacted,2,1,17,1,8,0,1,234,58,Google Ads,7,0.9710119083933778,0.05461089652692377,0.05171042959109768,0.057357779157165605,1,0.23852699227262297,0
10209,SaaS,524,660407,Singapore,New,9,33,5,8,4,4,1,280,59,Google Ads,3,0.081447758982604,0.0,0.0,0.0,0,1.0,0
10210,Retail,289,4130924,Germany,New,10,2,14,10,8,4,0,192,40,Google Ads,3,0.318931963477029,0.06512526752483865,0.13295551373812214,0.027088245403095235,1,0.636548033271516,0
10211,Healthcare,126,2964296,Singapore,Qualified,12,29,18,13,5,0,1,46,41,Organic,4,0.7492547572850952,0.43803429265895727,0.7447100238043273,0.8359466122707934,1,0.42308285718959454,0
10212,Finance,619,167653,UK,New,1,42,13,9,8,1,0,4,39,Google Ads,7,0.1953662913510634,0.0,0.0,0.0,0,1.0,1
10213,SaaS,171,3972980,USA,New,7,9,20,4,0,3,0,282,21,Referral,9,0.1740925887460819,0.0,0.0,0.0,0,1.0,0
10214,Retail,861,2588014,UK,Contacted,8,8,3,18,9,0,0,41,29,Referral,6,0.8730087826736064,0.0,0.0,0.0,0,1.0,0
10215,Healthcare,896,4521811,Germany,Qualified,6,28,18,7,1,1,0,285,43,Organic,4,0.6845767405482687,0.9508890733895408,0.869772872159307,0.8966864701592433,2,0.6188386375470271,0
10216,SaaS,999,2078544,Singapore,New,4,3,14,11,9,0,0,176,48,Organic,9,0.3587226293700709,0.16202703515857111,0.14211727572795138,0.018877944706140598,1,0.2478746752575641,0
10217,Finance,307,1363496,UK,New,13,44,13,16,7,3,0,223,58,LinkedIn,0,0.449250191405427,0.09619544757451465,0.1250979741690743,0.08055186466499521,2,0.5482721216597014,1
10218,Manufacturing,925,3308051,UK,Qualified,7,11,22,9,0,4,0,280,39,Organic,7,0.0353860065619587,0.347441854704703,0.5719725749497482,0.5982588983467542,1,0.3147841793816313,0
10219,Manufacturing,306,3117454,India,New,12,1,13,3,9,2,1,35,57,Google Ads,6,0.9189601888185728,-0.5800217008037161,0.0549554001541662,0.094213880150357,2,0.4073522799452775,0
10220,Healthcare,603,2353977,UK,Qualified,2,48,22,15,7,1,0,68,5,Organic,0,0.5109631445285384,0.5409931285337493,0.7757860973760566,0.8929892181693635,2,0.5322835705074448,1
10221,SaaS,367,1713977,Singapore,Contacted,12,6,5,14,2,3,1,140,39,Referral,6,0.7351545056211912,0.0,0.0,0.0,0,1.0,0
10222,Retail,669,2882234,USA,Contacted,3,42,14,17,5,3,1,72,47,LinkedIn,6,0.2753010685414316,0.0,0.0,0.0,0,1.0,1
10223,SaaS,527,3332719,USA,New,10,13,21,5,1,4,1,179,9,Google Ads,6,0.7978338336895168,0.1279811355244817,0.0987115326445196,0.10120270769350495,4,0.21438826701319683,0
10224,Manufacturing,387,2790287,USA,New,2,45,15,14,8,1,0,41,17,Organic,2,0.9192699528404848,0.8541610499511462,0.9292261579005275,0.9465105294450457,2,0.38822508239305625,1
10225,Healthcare,706,4224402,Singapore,New,11,27,12,9,0,2,0,59,22,Organic,3,0.2558199914732643,-0.6391441703071965,0.028958337691069834,0.05583525623723779,1,0.3216827629919444,0
10226,Finance,435,2973987,USA,New,12,23,23,12,8,2,1,267,36,Organic,0,0.9512247031093592,0.1294173527432518,0.07312043838300634,0.09891249445762164,1,0.2863995438398179,1
10227,SaaS,773,4869618,USA,Qualified,2,34,15,15,2,1,0,254,51,Google Ads,6,0.1803098241684466,0.0,0.0,0.0,0,1.0,1
10228,Manufacturing,546,1588993,Germany,Qualified,7,43,15,10,0,3,0,38,54,LinkedIn,8,0.0423790571790612,-0.08663656489177333,0.08735359043799691,0.2515038323630245,1,0.39011578255549306,0
10229,Retail,562,491493,Germany,Qualified,2,32,22,14,1,4,0,210,8,Organic,8,0.3930253501459558,-0.0668578928484995,0.05752694480978894,0.06278881260143576,1,0.4130137395997806,1
10230,Healthcare,178,4794252,India,Qualified,5,29,4,14,2,0,0,24,17,Organic,4,0.1858694689903491,0.6871261808898723,0.9282609908619852,0.9139317096451052,2,0.34241296283176265,1
10231,Finance,524,2215107,India,New,6,6,21,2,4,3,0,195,26,Organic,7,0.0547741494176631,0.0,0.0,0.0,0,1.0,0
10232,SaaS,373,3695309,UK,New,0,40,17,1,2,1,0,124,14,Google Ads,0,0.0863747620698021,0.0,0.0,0.0,0,1.0,0
10233,Retail,692,4914439,UK,Proposal,14,14,13,4,9,4,1,211,30,Google Ads,7,0.4571662834971508,0.0,0.0,0.0,0,1.0,0
10234,Finance,439,708645,UK,Qualified,13,14,16,10,7,1,0,243,19,LinkedIn,1,0.1738930785443184,-0.6110659422985751,0.08271661144194245,0.1924807070834586,1,0.32212291277718524,0
10235,Manufacturing,578,3045383,India,New,14,33,16,18,7,0,0,230,25,Google Ads,8,0.4504050266564201,0.938462212812374,0.9433472910004557,0.9452616012676286,1,0.47979396634553245,1
10236,Manufacturing,92,1265518,USA,Contacted,10,46,18,8,9,2,0,148,40,Referral,2,0.1379317680671522,0.0,0.0,0.0,0,1.0,0
10237,Retail,339,1908092,UK,Contacted,7,24,14,15,5,2,0,129,55,Referral,3,0.1511404743379519,0.1042083070774273,0.047893554742260966,0.057179207893001585,2,0.255528662873584,0
10238,Manufacturing,700,4393208,USA,New,7,35,3,5,9,1,0,91,22,LinkedIn,3,0.2843736395468508,0.0,0.0,0.0,0,1.0,0
10239,Healthcare,142,1092210,USA,Qualified,10,11,16,8,5,4,0,193,15,LinkedIn,4,0.0722731246986778,0.14358831217596302,0.1351400129630944,0.04705279706782525,1,0.09940642046274095,0
10240,Retail,607,1026210,India,Proposal,3,14,17,14,7,4,0,39,33,Referral,6,0.1143356850404814,0.0,0.0,0.0,0,1.0,0
10241,Manufacturing,466,4882001,Germany,Proposal,7,45,2,5,2,2,1,145,31,Organic,2,0.9771495278880808,0.05567348142623616,0.15666345221915595,0.022021972715859872,1,0.49932731174617717,1
10242,SaaS,362,753261,Germany,New,14,45,8,5,0,3,0,147,58,Organic,1,0.0548120717183756,0.0,0.0,0.0,0,1.0,0
10243,Manufacturing,792,2663302,Singapore,Qualified,5,26,16,6,0,4,0,223,38,Referral,4,0.4389341703329754,0.06609141556031334,0.11612215936106669,0.12563081373036517,2,0.30059298553151625,0
10244,Healthcare,353,707654,Germany,Contacted,6,48,5,0,3,3,1,185,18,Organic,1,0.9060796610649324,0.0,0.0,0.0,0,1.0,0
10245,Finance,103,4180084,UK,Proposal,2,26,5,8,3,4,0,225,44,Google Ads,1,0.8924203515667,0.0,0.0,0.0,0,1.0,0
10246,Finance,391,641301,India,Proposal,2,40,10,15,7,3,0,84,58,Organic,5,0.4019003575888243,0.006221913013601008,0.20525742971994887,0.08792303486574929,2,0.6540558695603061,1
10247,Manufacturing,877,237610,USA,Qualified,12,34,9,12,2,1,1,46,8,Referral,9,0.0887762570110208,0.0,0.0,0.0,0,1.0,1
10248,Finance,771,2819857,India,Contacted,10,15,14,16,1,0,1,113,31,Organic,2,0.7738140920110584,0.0,0.0,0.0,0,1.0,1
10249,Manufacturing,304,4423790,Singapore,Proposal,9,28,20,8,5,2,1,155,29,LinkedIn,6,0.0180821857285141,0.0,0.0,0.0,0,1.0,1
10250,Healthcare,207,1226646,Singapore,New,14,31,5,0,8,4,0,66,12,Google Ads,5,0.8124450412668527,0.0,0.0,0.0,0,1.0,0
10251,Finance,88,1446805,Singapore,New,9,2,23,16,7,1,0,208,47,Google Ads,1,0.1113025800113275,0.0,0.0,0.0,0,1.0,0
10252,SaaS,687,1238076,USA,Contacted,8,22,10,19,0,1,1,174,37,Referral,1,0.0671610868268419,0.0,0.0,0.0,0,1.0,1
10253,Manufacturing,560,1202368,Singapore,Qualified,9,41,6,16,4,4,1,110,59,Organic,5,0.0670124687329188,0.0,0.0,0.0,0,1.0,1
10254,Finance,829,4414610,Singapore,New,14,35,10,11,0,2,0,259,38,Google Ads,8,0.0246954923874193,0.6869446855515176,0.9795208699741506,0.8816080682257195,1,0.4604209798460682,0
10255,Healthcare,223,3594605,Singapore,Qualified,9,18,20,8,1,1,0,142,13,Organic,0,0.4211114451324079,0.5773097585039982,0.7667585599562979,0.8469558900299314,1,0.29754830653380304,0
10256,Healthcare,652,1489321,USA,Proposal,11,44,7,3,9,1,0,282,4,Referral,7,0.1841476207653047,0.0,0.0,0.0,0,1.0,1
10257,SaaS,678,750236,Singapore,Contacted,11,32,18,8,1,0,0,70,13,LinkedIn,0,0.8899165520684712,0.014407863608344902,0.061869266998130265,0.07129011578790675,2,0.5573941248266749,1
10258,Healthcare,998,409462,UK,New,8,35,19,0,0,0,1,194,24,Google Ads,6,0.7983807091207222,-0.604412009727848,0.02789273603269267,0.04094456235978236,2,0.3422398908493855,0
10259,Healthcare,903,3592966,India,Contacted,11,47,2,0,4,3,0,46,12,Google Ads,2,0.3341737162656399,-0.7050212859615728,0.03121551860272302,0.08080194956015027,1,0.37492250930404786,0
10260,Finance,168,3433926,Singapore,New,2,6,12,10,0,1,0,293,34,LinkedIn,7,0.5165271241229169,0.6254408035831674,0.6532739210114986,0.8080241904255083,2,0.21601543555258196,0
10261,Manufacturing,843,4924917,Singapore,New,8,4,24,7,7,4,0,35,54,Google Ads,2,0.825746995760545,0.0,0.0,0.0,0,1.0,0
10262,Retail,748,3198920,India,Contacted,2,30,20,2,8,2,0,125,12,Organic,6,0.8313839377859368,0.0,0.0,0.0,0,1.0,0
10263,Healthcare,566,4636283,Singapore,New,12,12,3,4,6,2,0,56,33,Google Ads,5,0.5856971685671396,0.09191933041327224,0.10711468880265834,0.1360910848101295,2,0.18634358455529362,0
10264,Healthcare,210,2027342,Singapore,Contacted,3,37,23,19,1,2,1,210,10,Google Ads,9,0.2255278762782726,0.5564039213436317,0.6783316456331256,0.781862809517433,3,0.25201066722523124,1
10265,Retail,31,2940262,UK,Contacted,2,8,6,7,9,4,0,110,15,Organic,4,0.3080905094066147,0.03770429619577027,0.08713756977788578,0.13083524895089932,2,0.04443973001678146,0
10266,Healthcare,348,1530103,Germany,New,4,21,14,2,7,1,0,209,32,Referral,2,0.6077319129419786,0.0,0.0,0.0,0,1.0,0
10267,Finance,251,2208452,USA,New,11,31,21,8,3,2,0,146,40,Organic,1,0.4608458770478058,0.5110461638933195,0.7715598742584424,0.8189957826676789,2,0.5115512914707926,0
10268,Finance,750,4754714,USA,Contacted,3,22,18,5,7,1,0,96,48,Organic,3,0.0202131160120374,-0.09428462319362955,0.10642814259418064,0.05090071802989442,1,0.26276654786787185,0
10269,Retail,915,4776808,India,Contacted,8,14,1,3,0,2,0,239,34,Google Ads,1,0.6020065706854799,0.0,0.0,0.0,0,1.0,0
10270,Healthcare,247,1006303,UK,Contacted,1,9,14,3,7,0,0,183,48,Organic,7,0.5955472673185495,-0.36786973368314135,0.30480291875151394,0.39077268817969063,1,0.24278079541261877,0
10271,Healthcare,158,424310,USA,New,9,33,16,7,1,0,0,70,14,Referral,2,0.5676819252320359,0.8791971300462958,0.8928611918715408,0.8988941062776661,1,0.3306138680145407,0
10272,Manufacturing,794,1993238,India,New,7,16,19,3,8,2,1,236,57,LinkedIn,4,0.2582145156033509,0.008261102401734409,0.11028830036870145,0.051623044350317976,1,0.6109670740956799,0
10273,Healthcare,588,2404754,India,Qualified,2,18,21,1,4,0,0,146,4,Organic,8,0.3666782283052614,0.0,0.0,0.0,0,1.0,0
10274,Finance,16,4419381,India,Contacted,14,16,5,2,9,3,1,89,35,LinkedIn,7,0.0755548407513042,0.8673737941426917,0.9609350032634655,0.8759828029730656,1,0.25611904145062986,0
10275,SaaS,242,1367189,USA,Proposal,8,30,2,14,7,4,0,191,40,Google Ads,6,0.3962508937189014,-0.5894164286520714,0.08129427366569231,0.0,1,0.3549258313722791,1
10276,SaaS,878,3921482,Germany,Proposal,1,44,19,9,6,0,0,137,5,LinkedIn,4,0.0007864075369272,0.7138931074828511,0.6638576853047173,0.9811953385814103,1,0.2214277090058803,1
10277,SaaS,813,3770651,India,Contacted,6,12,13,15,2,0,0,85,29,Google Ads,2,0.3974591860774135,0.4869406930100719,0.5664379146835874,0.4789792653218896,3,0.12490712612477951,1
10278,SaaS,777,3322470,Singapore,Contacted,5,14,2,1,9,0,0,22,43,Google Ads,0,0.6674206452243948,0.0,0.0,0.0,0,1.0,0
10279,Healthcare,588,1212773,Germany,New,7,40,7,13,5,4,0,150,49,Google Ads,3,0.5015032203090238,-0.658875599544212,0.0,0.18281574978564263,1,0.5873909588753057,0
10280,Healthcare,771,1695669,Germany,New,2,37,3,1,1,4,0,29,33,Referral,2,0.0125975843382787,0.0,0.0,0.0,0,1.0,0
10281,Manufacturing,86,2125506,Singapore,Qualified,5,30,16,17,5,4,0,141,24,Referral,7,0.0578352743726164,0.8716373086065937,0.9049603152082853,0.8792532002427258,2,0.4244778931968506,1
10282,Healthcare,498,476432,USA,Proposal,10,21,21,8,5,2,0,34,58,Organic,1,0.0897371931727155,0.0,0.0,0.0,0,1.0,0
10283,SaaS,935,3533504,USA,Contacted,1,6,1,10,5,4,0,87,22,Referral,5,0.5615138825313498,0.4793524129614901,0.6871467918713893,0.8365671518982942,1,0.3099118181365235,0
10284,Retail,96,1011060,UK,Contacted,12,24,12,0,4,2,0,116,12,Referral,6,0.4056137286493654,0.4456520038957598,0.5465025154713927,0.4133993654657877,3,0.10975588485910702,0
10285,Retail,773,1536362,USA,Proposal,10,13,20,0,6,4,1,279,22,Google Ads,9,0.252836080301816,0.007042085287634212,0.16061644732022265,0.07009306994241431,1,0.09454772809495951,0
10286,Finance,976,1553452,UK,New,9,46,6,11,8,0,0,226,15,Google Ads,8,0.2147527977095126,0.7356827997851525,0.8872122858057274,0.7894526047473428,1,0.6851443853579133,1
10287,Finance,231,126877,India,Contacted,12,28,11,17,3,3,0,95,51,Google Ads,2,0.4737148840859817,0.0,0.0,0.0,0,1.0,1
10288,Healthcare,422,3975383,USA,Contacted,14,17,10,11,9,2,0,295,9,Organic,2,0.366639231597447,-0.48283032085225663,0.2226341637488306,0.46412029573888,2,0.4683046146641927,1
10289,Retail,593,210914,USA,New,9,10,4,14,0,4,0,95,0,LinkedIn,6,0.4288205234342415,0.0,0.0,0.0,0,1.0,0
10290,SaaS,211,2891436,Singapore,Qualified,6,13,11,15,0,1,0,39,26,Referral,1,0.5571661977667688,0.0,0.0,0.0,0,1.0,0
10291,SaaS,938,1863063,India,New,2,43,7,5,9,1,0,133,19,LinkedIn,9,0.9319575968498576,0.0,0.0,0.0,0,1.0,0
10292,SaaS,580,1114712,UK,New,4,33,16,5,3,1,0,108,47,Referral,8,0.3538338907710322,-0.3032151890575667,0.27887951083466844,0.4614057466202699,1,0.1215947605263141,0
10293,Healthcare,285,2483387,India,Contacted,2,7,6,6,9,4,1,258,0,LinkedIn,8,0.5853084260351245,0.02990571428986131,0.028705509922641703,0.09580948115341864,1,0.4119133567431373,0
10294,Healthcare,230,786695,Germany,New,9,37,21,17,3,1,0,222,44,Referral,7,0.9939156557858972,0.7675112587888622,0.8977296352333844,0.9135847985613103,4,0.5565627450664467,1
10295,Manufacturing,166,3973633,Singapore,Contacted,14,5,6,4,5,1,0,130,49,Google Ads,2,0.9642362281455632,-0.332887179532792,0.21550479156836796,0.47309062099732524,2,0.32010995285720945,0
10296,SaaS,190,1871615,Germany,New,14,33,3,6,9,3,0,83,20,LinkedIn,5,0.4735900719122705,0.7619118558161032,0.9152928543050459,0.926430108486329,3,0.09371023534653337,0
10297,SaaS,734,587766,UK,Contacted,0,34,18,18,0,2,1,193,0,Organic,5,0.9931741268917856,-0.2773915659904851,0.11597253412619682,0.5328326594097693,1,0.28537584264770355,1
10298,Healthcare,138,4747104,USA,Contacted,0,14,9,19,7,2,1,238,45,Referral,1,0.4895492601625563,-0.43109800175133917,0.22253896453550806,0.36539068425229215,1,0.7455558502421842,0
10299,Healthcare,252,230967,USA,Proposal,9,21,10,12,6,4,0,244,44,Google Ads,0,0.433431530681962,0.8183659508199589,0.9383784842269829,0.9605347272534073,1,0.2139567193881179,0
10300,Manufacturing,939,2240670,USA,Qualified,3,18,17,3,1,3,1,253,43,Referral,6,0.1081009960108507,0.36764107209873326,0.5671458213777167,0.6667557604313756,1,0.06581002721124866,0
10301,Manufacturing,181,975600,UK,Proposal,4,14,3,10,7,2,1,27,33,Organic,1,0.5206954997205236,0.0,0.0,0.0,0,1.0,0
10302,Finance,512,317094,Germany,Qualified,0,27,23,11,3,2,0,252,19,Referral,5,0.5469606306793379,0.6374691678949392,0.7419728524979436,0.9927646623188464,1,0.8052419069463805,1
10303,Retail,489,4963511,UK,Qualified,9,39,10,1,1,1,0,7,24,Google Ads,7,0.3887425936457789,-0.020667190054459324,0.1237899840559501,0.12874782363089216,2,0.10434958846106569,0
10304,SaaS,886,3952913,UK,Qualified,11,38,5,11,1,4,0,83,28,Referral,8,0.609460878429746,0.8685574076071093,0.9364247523157063,0.8428967387616538,1,0.6998776569188347,0
10305,SaaS,279,2366224,Germany,New,10,48,2,18,4,1,0,19,32,LinkedIn,4,0.4298513521067422,-0.0197539029795524,0.06318161585478967,0.10660155371241575,1,0.4200036335933126,1
10306,Manufacturing,430,4939863,USA,Contacted,2,26,23,1,9,3,0,202,51,Referral,2,0.7100028809680636,0.10643184464862517,0.0921758311543515,0.09251590961769918,3,0.5214730692349737,0
10307,Manufacturing,172,4016665,Singapore,Qualified,2,28,3,7,5,2,0,21,56,LinkedIn,7,0.3871298983587302,0.5321991651631538,0.7633011001853937,0.8577854385696714,3,0.44202672002482934,0
10308,Finance,964,1107445,UK,New,1,1,21,12,5,2,0,292,27,Organic,7,0.8895833584058004,0.0,0.0,0.0,0,1.0,0
10309,Retail,33,953648,UK,New,5,13,17,17,4,3,0,195,10,LinkedIn,6,0.8814118681725459,0.4568945376020456,0.5346811496920648,0.4636340905313952,3,0.37118635070875944,1
10310,Finance,506,1523378,Germany,Contacted,13,35,9,3,2,0,0,108,17,Google Ads,7,0.9759332130942026,0.0,0.0,0.0,0,1.0,0
10311,Retail,202,3928920,Singapore,Proposal,12,22,1,17,1,1,0,91,20,LinkedIn,8,0.2190251517070933,0.3887362723398386,0.5782644092631452,0.544890899421308,3,0.3795759306130911,1
10312,SaaS,887,3318130,UK,Qualified,1,45,5,14,5,3,0,137,45,Referral,7,0.8666871657466454,0.8624118039782136,0.9342434295563304,0.8377611518932507,3,0.10045311205881388,1
10313,Finance,399,1591077,India,Qualified,3,3,9,13,7,3,0,92,40,Google Ads,9,0.5658549418565593,0.0,0.0,0.0,0,1.0,0
10314,Manufacturing,506,1007184,Singapore,New,4,47,23,14,4,1,1,224,22,Google Ads,4,0.4570804468853265,0.7444501502818328,0.9279633765005446,0.9118063539963028,2,0.5189564197791712,1
10315,Finance,973,4402764,UK,Contacted,2,21,9,15,8,1,0,39,33,Organic,8,0.6629567998470727,-0.3519713103107837,0.2179320312051711,0.41323912394754014,1,0.5942129864721654,1
10316,Finance,815,4995892,Singapore,Qualified,0,1,6,7,9,1,0,21,56,Referral,7,0.3253242468867399,0.0,0.0,0.0,0,1.0,0
10317,SaaS,138,282263,India,Qualified,0,35,6,18,3,0,1,53,7,LinkedIn,0,0.7698992175593691,0.7091676829677095,0.8671716046074575,0.9687298924327237,1,0.49007609141418057,1
10318,Manufacturing,562,4298492,India,Contacted,0,38,16,16,2,3,1,57,47,Organic,5,0.5371830906511705,0.6893497539090405,0.8703317605193797,0.8992726023045043,1,0.2298996831539972,1
10319,Manufacturing,552,1184193,Singapore,Qualified,5,10,9,15,1,3,0,82,43,Organic,2,0.8338557904706602,0.0,0.0,0.0,0,1.0,0
10320,Healthcare,45,2421547,USA,New,3,24,17,4,4,0,1,194,22,Google Ads,8,0.8826243964922825,0.4354536233117952,0.5464744110213231,0.5047420736873331,1,0.3714969815564061,0
10321,Healthcare,466,2331590,Singapore,Proposal,5,47,13,0,9,2,0,157,16,Google Ads,2,0.1385517368614718,-0.5483368397939891,0.0421293633996736,0.11935355666200877,2,0.2057294601281332,0
10322,Healthcare,370,3297791,Germany,Qualified,10,8,3,12,6,4,1,32,43,LinkedIn,9,0.7582718785740119,0.3844860661035027,0.4406582237616957,0.48878291192097556,1,0.3339645831631374,0
10323,SaaS,774,2871487,USA,New,0,49,9,14,6,0,0,142,30,Google Ads,2,0.773793832512427,0.5692012590339631,0.7268491169732592,0.860776463872305,3,0.2938695573819778,1
10324,Finance,959,4222759,India,Contacted,4,4,14,8,0,3,1,263,46,Google Ads,2,0.7446097031948932,0.6819546798903345,0.675417029325822,0.7563520563396811,1,0.3396010511067586,0
10325,Manufacturing,886,3781756,USA,Proposal,0,34,3,9,4,2,1,189,39,LinkedIn,9,0.0258720821109538,0.0,0.0,0.0,0,1.0,1
10326,Manufacturing,224,4743806,India,Contacted,3,32,4,17,3,2,0,2,32,Referral,4,0.8645343994295618,0.847058306401967,0.833009026778275,0.8310207865802326,1,0.23431136700769192,1
10327,Finance,296,4996179,India,New,8,44,20,3,1,2,0,171,39,Google Ads,1,0.070928444803138,0.0,0.0,0.0,0,1.0,0
10328,Manufacturing,777,305979,India,Proposal,5,25,14,9,1,4,0,187,11,Organic,1,0.883399159096149,-0.3474229615568031,0.23963742416316686,0.4494707735904267,1,0.40655971899625465,0
10329,Finance,934,3725789,Germany,New,11,31,18,4,4,4,0,194,24,Google Ads,6,0.6316450284903383,-0.4151175306541239,0.2816332177862768,0.41090775892926723,1,0.4085099972977976,1
10330,SaaS,378,3820946,Germany,Contacted,11,38,1,6,2,3,0,106,19,LinkedIn,0,0.2692089817084565,0.0,0.0,0.0,0,1.0,0
10331,SaaS,478,810822,UK,Contacted,12,10,20,17,1,2,0,271,3,Organic,5,0.3301518051390908,-0.5845686600735762,0.04886982644643852,0.06932374050815532,4,0.4891435765951247,0
10332,SaaS,908,2814087,Germany,Qualified,3,35,24,1,3,2,1,231,39,Referral,6,0.8030168756343248,-0.46093974613769295,0.19189560625852436,0.49310617086892444,1,0.2048278390570529,0
10333,Finance,195,1093502,India,Qualified,9,40,19,2,2,1,1,49,46,Organic,0,0.8170134300303304,0.0,0.0,0.0,0,1.0,0
10334,Finance,483,531890,Singapore,Contacted,6,13,5,0,4,0,0,96,36,Referral,0,0.93589818408047,0.0,0.0,0.0,0,1.0,0
10335,Retail,70,552384,USA,Proposal,10,14,24,17,0,0,1,245,58,Referral,5,0.9736319671612836,0.23904734315931503,0.06473747770636823,0.06111714035904017,2,0.4626173698755597,0
10336,Manufacturing,271,458975,Singapore,New,11,4,8,6,3,2,1,287,36,LinkedIn,9,0.9764457132959716,0.0,0.0,0.0,0,1.0,0
10337,Manufacturing,797,4286561,India,Proposal,9,36,7,13,0,3,1,37,9,Referral,3,0.9941804847117528,0.8043624719079157,0.886797393300053,0.9091681938418609,3,0.14653953418433735,1
10338,Retail,120,1871426,Singapore,New,9,3,21,5,6,4,1,151,12,Google Ads,1,0.7843663735738547,0.0,0.0,0.0,0,1.0,0
10339,Retail,838,3629953,USA,Qualified,0,3,16,1,8,3,0,162,52,Google Ads,9,0.767426302268927,0.17789596070614228,0.12799608530004256,0.11448388185914382,1,0.14119875504805343,0
10340,SaaS,951,1141122,UK,New,12,3,11,3,2,2,0,146,31,Organic,9,0.6192353049595768,0.09054599981619124,0.0722354430634986,0.12216695577891161,1,0.29896750045615866,0
10341,Retail,150,1559807,UK,Qualified,0,48,8,10,3,1,1,112,3,LinkedIn,6,0.8732539194050953,-0.3631018628983239,0.21084517314417056,0.4586655352384046,2,0.33550595162679253,1
10342,Finance,754,177899,Germany,Qualified,4,8,6,4,1,1,0,286,14,LinkedIn,4,0.684946710215962,0.0,0.0,0.0,0,1.0,0
10343,Healthcare,544,1332465,Singapore,New,6,47,13,8,9,2,0,92,8,Google Ads,5,0.5309033250443274,-0.47117984452583317,0.2739105267546852,0.26973711488071483,1,0.3856935829051303,0
10344,Finance,88,4238834,Germany,New,8,27,11,17,2,2,0,155,12,Google Ads,1,0.1341999040056607,-0.35702889169329977,0.30676217896500346,0.4249698215626574,1,0.48331891720439996,1
10345,Retail,503,1851454,Germany,New,8,9,15,2,6,3,0,124,6,Referral,5,0.6448651384257935,-0.6354497224807926,0.0478869070596962,0.06955321205692765,1,0.5798774543009588,0
10346,Manufacturing,40,3776890,Singapore,New,9,6,1,0,2,4,0,34,43,Organic,5,0.6702744375030355,0.07425873280946013,0.08774459303215981,0.14888346809477135,2,0.25550556474804986,0
10347,Finance,525,689247,Singapore,Contacted,7,20,4,10,1,3,1,289,53,LinkedIn,0,0.175067511111636,0.5831907639753271,0.7528190733941369,0.8338298622678323,2,0.3681837374429286,0
10348,Manufacturing,518,2632721,USA,Contacted,10,36,20,2,8,4,1,221,7,Google Ads,0,0.0861076954008412,-0.3571400080540392,0.18317725571634225,0.48110490125807936,2,0.6708825886777167,0
10349,Finance,980,4699182,Singapore,New,1,10,17,18,4,0,0,136,22,Google Ads,6,0.7736383627234863,0.11143534169140201,0.10925072651301335,0.1261689597500791,1,0.49171523621967556,0
10350,Manufacturing,639,1725207,Singapore,Contacted,0,28,8,9,4,0,0,243,50,Organic,9,0.2961764626983566,0.0,0.0,0.0,0,1.0,0
10351,Finance,75,3493603,Germany,New,2,4,24,5,2,0,0,15,1,Organic,3,0.0543030687774239,0.0,0.0,0.0,0,1.0,0
10352,Manufacturing,519,836594,UK,New,0,2,7,9,2,1,1,196,40,LinkedIn,1,0.168853555421959,0.0,0.0,0.0,0,1.0,0
10353,Healthcare,921,554525,India,Contacted,0,38,18,11,1,1,0,272,26,Referral,1,0.3212680902428885,0.0,0.0,0.0,0,1.0,1
10354,SaaS,380,3523143,UK,Contacted,7,1,23,13,6,2,0,125,17,LinkedIn,2,0.1624930005725156,0.0,0.0,0.0,0,1.0,0
10355,Finance,296,493592,Singapore,New,2,43,3,15,0,0,1,84,9,LinkedIn,8,0.4102829935070682,0.46680628314800016,0.4720765337149519,0.5550817525517248,2,0.5299633336315115,1
10356,Healthcare,185,470963,India,Contacted,1,3,16,6,6,4,0,30,7,Referral,4,0.4289676520127151,0.0,0.0,0.0,0,1.0,0
10357,SaaS,132,3526197,Singapore,Qualified,11,5,12,9,3,1,0,39,21,LinkedIn,8,0.0840099483032508,-0.6374771562029381,0.04306630668313947,0.12697788009089722,1,0.2347979854091866,0
10358,Finance,240,574037,USA,Contacted,5,8,11,7,5,4,1,256,37,Organic,1,0.8783134378763725,-0.39868016864868394,0.24623590350816607,0.46408614178444396,2,0.20054364404755812,0
10359,Healthcare,564,2681224,Singapore,Qualified,0,16,6,18,2,1,0,55,30,Referral,3,0.1854731011952347,0.0,0.0,0.0,0,1.0,0
10360,Healthcare,13,1286702,India,New,11,12,5,0,6,1,1,107,46,LinkedIn,8,0.0551875466852029,0.0,0.0,0.0,0,1.0,0
10361,Healthcare,711,679388,USA,Contacted,1,20,10,13,6,0,1,162,32,Referral,0,0.0475315058785713,0.5663753941264502,0.6367106842828469,0.8435818306939687,1,0.4315850050360595,0
10362,Retail,825,2152420,India,Qualified,3,14,1,17,2,0,1,4,30,Google Ads,1,0.1944376318366131,-0.3249529111412785,0.2203419097182148,0.4818623752039039,3,0.5314760031734784,0
